number_of_previous_reports,verified_report_count,transaction_price,reference_market_price,price_deviation_percentage,imei_status,seller_report_frequency,information_completeness,risk_label
5.0,1.0,23493.53,21220.787409704062,10.71,3.0,4.43282679542992,0.8062147293743127,2
5.0,0.0,29382.4,39851.34325787806,26.27,3.0,4.3237292873240385,0.30916571322304515,2
4.0,1.0,199548.32,171095.18762068634,16.63,2.0,3.2174501569573493,0.9245983557015245,2
7.0,2.0,205774.44,167364.3262776534,22.95,4.0,5.392395859057179,0.39253707772870344,2
0.0,0.0,194717.9,158797.83030289318,22.62,0.0,0.027051877019174053,0.9725475204154335,1
2.0,2.0,78840.66,126794.23624232881,37.82,1.0,1.9065596254664827,0.34953940676593287,2
2.0,1.0,85956.63,147463.77511059056,41.71,1.0,1.90535108637223,0.4666346001991661,2
7.0,0.0,184402.06,150311.43005965816,22.68,4.0,5.11426470666116,0.7831695339237568,2
5.0,1.0,142137.53,178969.44535845678,20.58,2.0,3.0188357949559483,0.3960689201338226,2
5.0,2.0,50291.75,149145.17563079545,66.28,3.0,4.3568539777648985,0.4294772898866307,2
1.0,1.0,131486.21,149927.26852398345,12.3,0.0,0.09993581421485803,0.30782015055994044,1
7.0,1.0,119639.94,162775.4228155619,26.5,4.0,5.498010895360533,0.8785360530622988,2
3.0,0.0,99033.98,115707.42262625006,14.41,1.0,1.5045912226213314,0.3263321105104502,1
3.0,2.0,55901.58,50475.47010809575,10.75,1.0,1.6148959906244953,0.7428011110092467,1
8.0,1.0,33061.01,26063.070738121078,26.85,4.0,5.021031198636249,0.70761512976024,2
2.0,0.0,77932.05,89618.27647256077,13.04,1.0,1.8913278677251097,0.6578681823876552,1
3.0,1.0,24044.84,27420.277620351888,12.31,1.0,1.7893477460869467,0.5626104073842373,1
4.0,0.0,34969.73,42167.765995322916,17.07,2.0,3.424217267272957,0.5096937951187868,2
0.0,0.0,17208.86,14529.60223486265,18.44,0.0,0.4813066853364637,0.9698632673327758,1
3.0,2.0,71584.45,67039.19529693687,6.78,1.0,1.805057430187702,0.8497507927787327,1
0.0,0.0,208056.0,194299.58625638348,7.08,0.0,0.11587675180900597,0.9459128190661288,1
0.0,0.0,43581.37,81996.94180623801,46.85,0.0,0.04632472039880503,0.8137285669316308,1
8.0,0.0,61262.9,55769.59514970545,9.85,4.0,5.43313052248975,0.8803062448316124,2
4.0,1.0,94107.77,86655.400656264,8.6,2.0,3.1225566275092986,0.9749227953082593,1
3.0,1.0,76952.39,67254.3188392687,14.42,1.0,1.9467591123490386,0.6175511896292913,1
2.0,0.0,117690.0,138036.59635638853,14.74,1.0,1.9391437998071375,0.9348273913948502,1
2.0,2.0,74921.89,130548.68462022532,42.61,1.0,1.81390460613513,0.33015191388299536,2
4.0,2.0,21163.81,15195.152476394276,39.28,2.0,3.30199791028758,0.37551049467214453,2
7.0,1.0,139478.98,107151.39960328917,30.17,4.0,5.475413234263444,0.643262034601748,2
7.0,0.0,17652.64,16877.940658333056,4.59,4.0,5.378007550892474,0.6177812753696016,2
2.0,2.0,176009.06,138699.02061871224,26.9,1.0,1.8416408855902868,0.6067491560274534,1
2.0,1.0,103911.72,187803.5828191791,44.67,1.0,1.717870376009239,0.6760341562427714,2
2.0,2.0,207469.33,182422.69695820962,13.73,1.0,1.7419992228684418,0.676860954987289,1
4.0,1.0,65857.75,49085.30129727604,34.17,2.0,3.194460549165834,0.9093953168118392,2
3.0,0.0,141114.7,151102.57806706472,6.61,1.0,1.973160510179965,0.5421389688750706,1
5.0,0.0,203890.07,160682.53449770738,26.89,2.0,3.319059606596636,0.5213686689854904,2
5.0,0.0,154768.36,174229.831290783,11.17,2.0,3.390181793861889,0.7913266675066748,2
3.0,0.0,58617.79,59323.74745209899,1.19,1.0,1.5185998675412753,0.7539338563620461,1
2.0,0.0,60858.01,95658.6207347104,36.38,1.0,1.9262131510709215,0.8808928888163323,1
2.0,0.0,46122.01,52085.841516952176,11.45,1.0,1.7088191487222903,0.5164946888613184,1
1.0,1.0,17396.37,14618.796870126362,19.0,0.0,0.3685801874080817,0.3044759513775807,1
0.0,0.0,140580.33,135212.39929434186,3.97,0.0,0.020012657410387824,0.9608445788601423,0
6.0,0.0,111008.35,91978.08739969766,20.69,3.0,4.446936591642983,0.33095777561695555,2
2.0,0.0,63147.85,57142.207307077784,10.51,1.0,1.8299227947995973,0.7760090603523263,1
0.0,0.0,148931.42,170949.74998692627,12.88,0.0,0.2287503954356636,0.5252823942500445,1
5.0,1.0,139787.81,104179.32159604854,34.18,2.0,3.151779049505058,0.5964731387736392,2
6.0,1.0,207700.5,198984.9586703922,4.38,3.0,4.155512071224359,0.8866229441864852,2
1.0,1.0,165463.68,160737.98711840375,2.94,0.0,0.15169906223819968,0.5937056414169679,0
5.0,1.0,199005.58,175150.1279498248,13.62,3.0,4.065512926372576,0.4010600696723489,2
7.0,2.0,189543.83,156933.12727155763,20.78,4.0,5.231904769014538,0.8281045594547729,2
5.0,1.0,33722.74,30125.73080061811,11.94,2.0,3.2267431770670343,0.31414806194202777,2
4.0,1.0,24050.06,22355.510124197426,7.58,2.0,3.205968329645034,0.49231309190372663,1
1.0,0.0,226760.66,183864.96679674805,23.33,0.0,0.3515471187423093,0.6766515283241255,1
7.0,1.0,44172.47,36257.46572756239,21.83,4.0,5.209907431339209,0.6064345868602481,2
3.0,2.0,56494.66,84332.96862810945,33.01,1.0,1.5445018584168104,0.7341598373092064,1
8.0,1.0,226438.51,125883.09219562686,79.88,4.0,5.426029811156844,0.5669433848996666,2
4.0,0.0,51140.25,50260.68648137917,1.75,2.0,3.212550432573633,0.5734092986073023,1
1.0,1.0,63650.13,52804.15830447759,20.54,0.0,0.32764282714296494,0.544060082072892,1
0.0,0.0,108385.29,98585.85503536153,9.94,0.0,0.4649481773451431,0.9210893282530197,1
4.0,2.0,39850.74,78570.06737738616,49.28,2.0,3.3837075514329022,0.3121075577659176,2
5.0,1.0,160966.67,138549.37673376282,16.18,2.0,3.269399435589102,0.9577493771392602,2
1.0,1.0,27117.98,24264.477148919224,11.76,0.0,0.27251112858789545,0.5507551726412092,1
5.0,0.0,129351.67,102864.14720078574,25.75,3.0,4.424765518545703,0.5554179289832151,2
7.0,1.0,38699.29,43109.38436594822,10.23,4.0,5.411816146545403,0.8081249936348718,2
2.0,1.0,107826.56,125277.75171014214,13.93,1.0,1.589326366063712,0.5717937171081025,1
3.0,0.0,32343.59,32080.52543446519,0.82,1.0,1.8132505407592183,0.731651375470859,1
1.0,1.0,54625.5,47550.0546405886,14.88,0.0,0.43285782921755567,0.9325414753602987,1
6.0,2.0,201503.31,162738.90674022955,23.82,3.0,4.4016537135045315,0.8923386332681784,2
2.0,0.0,53418.58,54681.72810722262,2.31,1.0,1.5623580081561463,0.6607566743264246,1
7.0,0.0,180576.05,150042.41437082688,20.35,4.0,5.217846411168338,0.8016564895387777,2
2.0,2.0,68967.39,61881.91294075629,11.45,1.0,1.7591165523047014,0.5747043215737744,1
4.0,2.0,45954.11,54655.22599442791,15.92,2.0,3.1289047772764182,0.8432309097815971,2
0.0,0.0,83903.51,66839.40874744082,25.53,0.0,0.33974969277520745,0.41912840572473004,1
1.0,0.0,185270.36,177377.0770403222,4.45,0.0,0.2381132462806646,0.3319422470049031,1
5.0,2.0,77214.44,85461.47527397831,9.65,3.0,4.148754354326483,0.6785128731431304,2
2.0,2.0,54861.59,56314.500677954995,2.58,1.0,1.6684322628170565,0.4507370793645272,1
5.0,2.0,140209.39,111961.5000024135,25.23,2.0,3.428334177503323,0.8101081600042137,2
8.0,2.0,121826.74,83271.86823917578,46.3,4.0,5.433099902742128,0.3709264560867086,2
8.0,2.0,139287.62,160137.528756616,13.02,4.0,5.406187828706419,0.3059465967180089,2
7.0,1.0,245947.17,198184.66747947526,24.1,4.0,5.456934410591468,0.7729923448193012,2
0.0,0.0,60747.13,110049.1441065084,44.8,0.0,0.4761532543407294,0.6505596065427166,1
5.0,0.0,86996.55,95832.29055404136,9.22,2.0,3.2459139553899545,0.9664107847811285,2
8.0,2.0,95534.58,75176.72567963827,27.08,4.0,5.048351811174833,0.473239925504517,2
2.0,2.0,165889.14,194934.35913132617,14.9,1.0,1.9000355036548944,0.3862792822504282,1
1.0,0.0,91213.78,101823.82244088958,10.42,0.0,0.3167159642033142,0.31617432727285144,1
5.0,1.0,54156.4,43819.40338784939,23.59,3.0,4.190258595114801,0.6109731442617714,2
2.0,0.0,198072.87,194151.02202308844,2.02,1.0,1.9877665763119436,0.3705718197771377,1
4.0,0.0,180647.67,192567.60393987782,6.19,2.0,3.1693426013518184,0.8429504068307234,1
8.0,1.0,95014.67,92787.75994366454,2.4,4.0,5.453816989333051,0.35039005606992046,2
4.0,1.0,79582.33,76155.34247626185,4.5,2.0,3.296292224029321,0.9445283673152318,1
3.0,1.0,176987.05,139283.11487084074,27.07,1.0,1.5183209920379424,0.6785977462694432,2
2.0,1.0,185199.87,167495.58484926587,10.57,1.0,1.930167554040074,0.7874603642604556,1
2.0,1.0,92395.43,104721.10513387021,11.77,1.0,1.8811059876276506,0.3916419740633422,1
1.0,1.0,76511.76,72854.46830007635,5.02,0.0,0.32124377316469604,0.36265372804925367,0
6.0,0.0,65401.63,67264.86206397254,2.77,3.0,4.307293570038485,0.5475786435620466,2
5.0,0.0,41805.59,72053.75817073943,41.98,3.0,4.109417746327951,0.6643041774897986,2
0.0,0.0,37488.0,32426.258623257912,15.61,0.0,0.10724306459967237,0.7028513659307395,1
2.0,1.0,107334.59,157937.88290748966,32.04,1.0,1.5145862141983963,0.5308519208027866,2
7.0,2.0,35436.8,29942.374068635923,18.35,4.0,5.077068731526846,0.4908636066290368,2
0.0,0.0,109430.18,85679.75403743202,27.72,0.0,0.1682406321482514,0.9869873796271496,1
5.0,1.0,116647.76,168639.23405676434,30.83,2.0,3.270362448170915,0.4908633439607918,2
2.0,0.0,93141.1,86780.12018146098,7.33,1.0,1.565404278748861,0.3965474357992065,1
5.0,0.0,38599.57,66004.74160593095,41.52,2.0,3.278786090136684,0.5516217650706703,2
1.0,1.0,167861.48,190168.20752262077,11.73,0.0,0.13166006060589763,0.5127099200666976,1
5.0,1.0,41509.01,34043.31317127202,21.93,2.0,3.126980562471181,0.5952146407040593,2
3.0,1.0,194776.67,178122.2415290501,9.35,1.0,1.9739721037031897,0.7365996154609895,1
5.0,0.0,27966.82,21794.591759992873,28.32,2.0,3.4961722719192334,0.7222035532745141,2
0.0,0.0,68128.5,88570.5884419883,23.08,0.0,0.4057192983004637,0.78880291979063,1
2.0,1.0,164419.14,130027.00054459475,26.45,1.0,1.527195990366701,0.4096795494298574,2
5.0,1.0,77512.6,80307.29298691938,3.48,2.0,3.3643158552718644,0.3321610547957847,1
0.0,0.0,117254.4,111575.2199826771,5.09,0.0,0.08921286589915883,0.8535668598099175,0
1.0,1.0,54948.0,48760.31665156462,12.69,0.0,0.28461065686044523,0.45200684772533395,1
1.0,1.0,187734.46,118116.55831869898,58.94,0.0,0.44685681460454413,0.5209655027227699,2
3.0,0.0,37643.22,35566.156210855246,5.84,1.0,1.6900978158720734,0.6189758000863967,1
0.0,0.0,158758.8,161258.3000570195,1.55,0.0,0.46442084253361643,0.8014144578407802,0
7.0,1.0,156917.99,120920.08355400467,29.77,4.0,5.354186108669657,0.4145091010462021,2
2.0,0.0,110840.18,101567.10181558199,9.13,1.0,1.6505059066788337,0.9316815854889955,1
5.0,2.0,15251.28,20386.69120828545,25.19,3.0,4.04745859943972,0.5250691339340754,2
7.0,2.0,61200.5,104957.12382417724,41.69,4.0,5.407675642384179,0.9878638849873473,2
0.0,0.0,103801.52,117078.19176863566,11.34,0.0,0.22902970424649766,0.49978879409203736,1
4.0,1.0,44613.76,60476.82754736127,26.23,2.0,3.036346744079984,0.8079571110261063,2
8.0,1.0,193198.46,138742.16477256216,39.25,4.0,5.051561178567526,0.5636683784015184,2
5.0,1.0,19833.02,24585.37825556891,19.33,2.0,3.48348069094774,0.8856114151117436,2
3.0,1.0,60698.26,49650.92547521419,22.25,1.0,1.621500977247783,0.6236846146965189,1
2.0,1.0,171438.26,150134.2182916047,14.19,1.0,1.9832955889286898,0.9093723201627533,1
0.0,0.0,32056.15,37972.22159594459,15.58,0.0,0.340579789848952,0.8277570376200565,1
5.0,2.0,60455.78,56654.275728297056,6.71,2.0,3.1502455509143346,0.7102200170644806,2
7.0,0.0,162947.97,133662.51610183303,21.91,4.0,5.191863937121739,0.47499295076046744,2
7.0,0.0,168673.19,148479.92372411134,13.6,4.0,5.388519222054001,0.48190740334263715,2
1.0,1.0,10061.61,19782.95837845208,49.14,0.0,0.2177074894626979,0.9939954640735742,1
6.0,2.0,22974.88,34051.988517920865,32.53,3.0,4.037375388832143,0.9477715978766077,2
3.0,2.0,94999.33,94762.4211102199,0.25,1.0,1.6149070647848434,0.3968928728299454,1
7.0,1.0,65497.24,122631.0395181173,46.59,4.0,5.430172486498612,0.44284516125542145,2
0.0,0.0,103367.46,96218.43452566605,7.43,0.0,0.34808706848907656,0.37477007036871907,1
7.0,0.0,179207.57,132943.298634234,34.8,4.0,5.2505080555873835,0.4409364589631192,2
6.0,0.0,90646.8,153638.6522391722,41.0,3.0,4.122747834307808,0.5031663047532711,2
0.0,0.0,87342.59,190413.33102650143,54.13,0.0,0.23729530754499845,0.8863388522426472,2
0.0,0.0,56249.08,76477.33549459495,26.45,0.0,0.3944245288887573,0.3666275756950046,1
5.0,1.0,43621.46,40989.90601584856,6.42,3.0,4.0407715985710855,0.9174843962018371,2
0.0,0.0,74624.21,60175.96081475874,24.01,0.0,0.4973839093676109,0.9803510919988649,1
4.0,1.0,35202.15,38151.2445598403,7.73,2.0,3.429881271929468,0.49721804788919755,1
8.0,2.0,123191.09,84906.67197485406,45.09,4.0,5.158982891424115,0.6193636920194706,2
5.0,1.0,155273.35,175787.78052129745,11.67,2.0,3.4352883569411086,0.6705298615368236,2
3.0,1.0,70511.57,75941.38041942775,7.15,1.0,1.8408572649516481,0.44398253300013735,1
2.0,2.0,29258.41,38276.31342229338,23.56,1.0,1.8331772135496645,0.812103465255724,1
1.0,0.0,77985.73,109300.24758436417,28.65,0.0,0.06985488447211496,0.7059991597122774,1
8.0,0.0,360380.6,198469.32516542662,81.58,4.0,5.452947320352569,0.37852414850663474,2
2.0,1.0,50819.45,45754.4315470643,11.07,1.0,1.7251708984606875,0.9271876188417121,1
1.0,1.0,155981.58,157796.24083377715,1.15,0.0,0.40161387916990826,0.5115348844625198,0
0.0,0.0,138925.96,166438.19927911749,16.53,0.0,0.14976189517970473,0.4093731217399644,1
8.0,0.0,67631.99,86254.28526519035,21.59,4.0,5.154001832801249,0.9872980811482823,2
0.0,0.0,166093.06,127714.77334625972,30.05,0.0,0.4823445899909561,0.3720362979081881,1
7.0,1.0,124680.24,92150.95564272584,35.3,4.0,5.248329962331717,0.34178767924685927,2
5.0,1.0,91163.48,59842.117942594654,52.34,3.0,4.029945356691501,0.46628710478110813,2
6.0,2.0,58598.09,90962.57201374845,35.58,3.0,4.417853323516025,0.5234854421777946,2
7.0,1.0,19049.65,28105.125959713598,32.22,4.0,5.113615011174869,0.6036618663054911,2
6.0,1.0,149733.72,144321.66159556963,3.75,3.0,4.439376876404513,0.7796191526381577,2
7.0,0.0,188640.8,167546.67600956777,12.59,4.0,5.458219938986912,0.5559993689609326,2
1.0,1.0,75403.92,68405.98734039173,10.23,0.0,0.03638300661900157,0.6915335274920857,1
5.0,1.0,118618.69,117630.59663219667,0.84,3.0,4.291214613787193,0.3040679979410207,2
4.0,1.0,56927.26,54108.22108749292,5.21,2.0,3.490762052788423,0.5694297772965347,1
4.0,1.0,42087.51,34217.485532834224,23.0,2.0,3.4654598073229326,0.9614780727964369,2
7.0,1.0,144048.65,136087.52737131034,5.85,4.0,5.262621643028783,0.8423926939655118,2
7.0,0.0,42317.52,35480.44333650335,19.27,4.0,5.340246597634618,0.8185603983815744,2
5.0,0.0,110400.63,158576.0231491718,30.38,3.0,4.302131017579537,0.5131611835472143,2
3.0,0.0,49041.67,61633.364262675575,20.43,1.0,1.6016266731198514,0.6417233212220514,1
2.0,1.0,117931.25,165517.54467050554,28.75,1.0,1.8264987872607856,0.8911664516016062,1
2.0,2.0,71614.2,80015.86913418112,10.5,1.0,1.6665705917504066,0.9161089688316533,1
2.0,2.0,71423.43,80080.09260216712,10.81,1.0,1.6689859645979124,0.7973801205037907,1
3.0,0.0,148000.04,152608.824527772,3.02,1.0,1.709994080470261,0.6195790017484806,1
0.0,0.0,159741.26,106950.49718073952,49.36,0.0,0.42608844166885956,0.3512155316714514,2
1.0,1.0,21558.29,48185.71101787605,55.26,0.0,0.11917291288095377,0.38354731598650543,2
5.0,0.0,191703.68,171577.62413015266,11.73,3.0,4.125395833372717,0.30020504527743896,2
3.0,1.0,74509.7,74629.1097547943,0.16,1.0,1.503669956803276,0.5514398386520537,1
7.0,1.0,35548.26,29527.584559296283,20.39,4.0,5.0775034344594685,0.3163687744497179,2
4.0,2.0,73093.1,89040.19853534675,17.91,2.0,3.4893396437024684,0.6045152535087523,2
1.0,1.0,123957.71,119052.735002239,4.12,0.0,0.21693497275323792,0.7182791362522092,0
0.0,0.0,131316.15,125878.21344842852,4.32,0.0,0.09758234615708922,0.7171160982647901,0
0.0,0.0,200155.87,168765.49060772583,18.6,0.0,0.4828409053784713,0.688708262740664,1
8.0,2.0,95553.45,112867.29652076018,15.34,4.0,5.013558934018471,0.45831960257568494,2
0.0,0.0,77166.59,52504.99178279652,46.97,0.0,0.2420831933200316,0.6634322311822869,1
5.0,1.0,71313.57,59716.60283982253,19.42,2.0,3.402301067813758,0.9858851512919324,2
7.0,1.0,28990.59,29159.71177593651,0.58,4.0,5.3864126023068195,0.6112324509180214,2
7.0,1.0,168074.37,149825.61495488972,12.18,4.0,5.09460863274791,0.9121441804415185,2
0.0,0.0,31879.38,30128.89383495401,5.81,0.0,0.3538948366888824,0.5669838088133602,0
0.0,0.0,120125.25,125104.40013221116,3.98,0.0,0.311144304322925,0.7361311064702942,0
0.0,0.0,163445.11,123420.00486885651,32.43,0.0,0.33763810807463335,0.6372872346056568,1
1.0,1.0,287979.88,159245.67582531797,80.84,0.0,0.13305240781386835,0.7820357334531682,2
1.0,1.0,16804.85,24179.64294023001,30.5,0.0,0.4053671940158929,0.9281644877262398,1
4.0,1.0,41692.59,48553.15526712256,14.13,2.0,3.2796187546543676,0.6086305244446044,2
8.0,0.0,211592.22,182816.8516343963,15.74,4.0,5.362539023752667,0.8301796207817465,2
5.0,0.0,138706.41,118724.9975977823,16.83,2.0,3.4697867549431822,0.9177777549081483,2
5.0,0.0,74534.03,96961.14049091491,23.13,2.0,3.4277486364452643,0.85268118234693,2
0.0,0.0,199987.33,152058.49043783353,31.52,0.0,0.39116873526347007,0.3171891992130548,1
6.0,0.0,184348.18,181480.78570694008,1.58,3.0,4.144824374715632,0.300132757462771,2
4.0,1.0,72080.14,59971.8310204143,20.19,2.0,3.027041556329059,0.9180717736537685,2
8.0,0.0,108224.38,181280.36947415525,40.3,4.0,5.287322231494708,0.8105193886462452,2
8.0,0.0,36175.47,30651.97894774319,18.02,4.0,5.017256526609696,0.9706924225192868,2
2.0,0.0,167726.98,195759.7790686768,14.32,1.0,1.8570948871093562,0.5047376758244785,1
0.0,0.0,41751.59,41321.84676892593,1.04,0.0,0.36841083564813537,0.8515777769005872,0
0.0,0.0,82038.03,60584.910034435845,35.41,0.0,0.28145563061933027,0.8610654539823457,1
3.0,2.0,38355.73,28352.848617411837,35.28,1.0,1.5840759562706714,0.9001285428233816,2
8.0,0.0,67031.8,162698.5363084541,58.8,4.0,5.437860717284188,0.7844195395910465,2
2.0,1.0,272752.17,197004.091787919,38.45,1.0,1.797960616002386,0.39681559469209016,2
5.0,1.0,32727.86,66425.53662825594,50.73,3.0,4.257445975037055,0.7766599176669822,2
4.0,2.0,70809.84,71866.27247634083,1.47,2.0,3.283795879771027,0.7231385863864193,1
0.0,0.0,80874.73,63006.181642200485,28.36,0.0,0.04144354340681544,0.533570464760783,1
3.0,1.0,39799.69,39417.339040835766,0.97,1.0,1.8702185273694631,0.44602944421377555,1
4.0,2.0,156677.5,159614.4011803516,1.84,2.0,3.030387791944522,0.9195699610194723,1
4.0,2.0,22589.92,21536.769601733264,4.89,2.0,3.289194079257954,0.3993625464721328,1
3.0,0.0,234707.6,193877.08479011373,21.06,1.0,1.5846285435352272,0.5955385276857701,1
0.0,0.0,166044.2,186189.94965671917,10.82,0.0,0.10385096948316697,0.7359589658940047,1
6.0,1.0,35080.95,32503.426204006817,7.93,3.0,4.1166271253539195,0.9802575019908595,2
1.0,0.0,141126.7,110609.53172999165,27.59,0.0,0.007152819244229336,0.7696834466878091,1
7.0,1.0,207600.5,198641.75814242402,4.51,4.0,5.445919415556839,0.5134147392450665,2
1.0,1.0,213483.49,171997.657319201,24.12,0.0,0.40211763574492865,0.3424633540328605,1
1.0,0.0,84330.57,145875.40793212628,42.19,0.0,0.01564322383321609,0.5223921859927078,1
3.0,0.0,14881.09,14267.57963377137,4.3,1.0,1.5284930439997333,0.5049505915195514,1
4.0,2.0,30286.99,22991.714619965867,31.73,2.0,3.3914384237383475,0.8733556372696196,2
4.0,1.0,106571.9,160863.24870411155,33.75,2.0,3.0034016437848505,0.5636091881629515,2
2.0,0.0,70771.44,81524.52229628406,13.19,1.0,1.7344994568540741,0.3689138330186805,1
7.0,2.0,197885.77,137002.05671721906,44.44,4.0,5.053648627147154,0.9089842238846833,2
2.0,1.0,203551.42,150444.50913820002,35.3,1.0,1.7958161135092792,0.3126379867481748,2
3.0,0.0,93814.57,90214.99372976692,3.99,1.0,1.9991702089422037,0.3021065768698409,1
3.0,0.0,37652.2,37242.532633148105,1.1,1.0,1.5860107577707407,0.632327270437132,1
0.0,0.0,61877.76,83471.95558505025,25.87,0.0,0.4783419236796977,0.34845420299368696,1
4.0,0.0,141961.31,175499.20404053488,19.11,2.0,3.4327392719679723,0.42397132721648056,2
0.0,0.0,72957.33,72906.29801607598,0.07,0.0,0.4929274840718906,0.9896992074853026,0
4.0,0.0,25659.83,21903.394092968883,17.15,2.0,3.3830943168012593,0.8910555020949757,2
1.0,0.0,201846.72,192234.96926510852,5.0,0.0,0.4284971257265625,0.8348263731522085,1
7.0,2.0,80713.07,139328.61270503502,42.07,4.0,5.297298819787663,0.7695551372380409,2
2.0,0.0,66665.36,112762.78286813752,40.88,1.0,1.933642040587256,0.3334708143136089,2
8.0,2.0,120621.89,167530.3958694352,28.0,4.0,5.0557561279397065,0.8851360982789469,2
2.0,0.0,95822.26,88120.52883844821,8.74,1.0,1.8708271521842128,0.6298318306127418,1
0.0,0.0,197329.74,197172.0008620131,0.08,0.0,0.31436179350057875,0.368823981726511,0
5.0,0.0,127594.31,172938.8831855865,26.22,3.0,4.029923241368932,0.5105257078050129,2
5.0,1.0,48743.7,63303.50091463824,23.0,2.0,3.1457951856743254,0.6513776838491816,2
5.0,1.0,92066.84,80499.11756375157,14.37,3.0,4.10805340018626,0.309586218194825,2
3.0,0.0,64169.31,62391.16319770468,2.85,1.0,1.7025877253994253,0.4766936311359688,1
5.0,1.0,167172.55,135274.76014116534,23.58,2.0,3.0991766707618655,0.535146540115736,2
7.0,2.0,144133.92,131473.06690280687,9.63,4.0,5.137414822075993,0.6246539376742178,2
5.0,1.0,107473.06,109276.11596741623,1.65,2.0,3.148015067621423,0.3013871239016865,1
